chassis	variant	clan	omni	ton	maxEng	masc	armYaw	LH	RH	RA B	 RA E	RA M	RT B	RT E	RT M	LT B	LT E	LT M	LA B	LA E	LA M	CT B	 CT E	CT M	H B	H E	H M	ecm	jmp	maxJmp	str	amr	bnsAmr	bnsStr	CD	BTC CD	ENY CD	LSR CD	LSR DUR	MSL CD	H	H DIS	BTC H	ENY H	LSR H	MSL H	RNG	BTC RNG	ENY RNG	LSR RNG	MSL RNG	AC2 CD	AC5 CD	AC10 CD	AC20 CD	LBX CD	LBX10 CD	UAC CD	UAC5 CD	UAC20 CD	GAUS CD	MG ROF	STD LSR DUR	ML CD	ML DUR	LL CD	ERL CD	ERL DUR	ERLL CD	PL CD	PL DUR	MPL CD	LPL CD	HL CD	HL DUR	PPC CD	ERPPC CD	AC20 H	UAC2 H	STD LSR H	ML H	LL H	ERL H	ERML H	ERLL H	PL H	MPL H	LPL H	HL H	HML H	PPC H	ERPPC H	AC10 RNG	UAC RNG	MG RNG	STD LSR RNG	ML RNG	LL RNG	ERL RNG	PL RNG	MPL RNG	LPL RNG	PPC RNG	HL RNG	UAC CHC	UAC5 CHC	UAC20 CHC	UAC20 HSL	ML HSL	ERLL HSL	LPL HSL	HL HSL	PPC FAM HSL	PPC HSL	ERPPC HSL	LPPC HSL	RAC JRDD	SRM4 CD	SRM H	SRM2 H
NIGHT GYR	PRIME	1	1	75	300	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	28.1	28.1	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	A	1	1	75	300	0	0	0	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	1	0	0	28.1	28.1	ENDO	FER	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	B	1	1	75	300	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	28.1	28.1	ENDO	FER	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	C	1	1	75	300	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	28.1	28.1	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	D	1	1	75	300	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	28.1	28.1	ENDO	FER	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	JK	1	1	75	300	0	0	0	0	0	2	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	28.1	28.1	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIGHT GYR	H	1	1	75	300	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	28.1	28.1	ENDO	FER	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	PRIME	1	1	70	280	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30.1	ENDO	STD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	A	1	1	70	280	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	30.1	30.1	ENDO	STD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	B	1	1	70	280	0	1	0	0	0	0	3	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	30.1	ENDO	STD	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	C	1	1	70	280	0	1	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30.1	ENDO	STD	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	D	1	1	70	280	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	30.1	ENDO	STD	0	20	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA CAT	CC	1	1	70	280	0	1	0	0	0	1	2	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	30.1	ENDO	STD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION	P	0	0	75	360	0	1	0	0	0	1	0	2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	95	0	0	0.1	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION	M	0	0	75	360	0	1	0	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	ANY	ANY	95	0	0	0.1	0	0	0.05	0.15	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION	K	0	0	75	360	0	1	0	0	0	2	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	95	0	0	0.1	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION	V	0	0	75	360	0	1	0	0	0	1	1	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	ANY	ANY	95	0	0	0.15	0.2	0	0	0.15	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION	VA	0	0	75	360	0	1	0	0	0	1	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	ANY	ANY	95	0	0	0.1	0	0	0	0.15	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION IIC		1	0	75	360	0	1	0	0	0	2	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	ANY	ANY	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION IIC	A	1	0	75	360	0	1	0	0	0	1	0	1	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	ANY	ANY	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION IIC	B	1	0	75	360	0	1	0	0	0	2	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	ANY	ANY	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION IIC	C	1	0	75	360	0	1	0	0	0	1	0	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	ANY	ANY	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORION IIC	SK	1	0	75	360	1	1	0	0	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QUICKDRAW	4G	0	0	60	360	0	1	1	1	0	1	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	61.5	61.5	ANY	ANY	0	38	0	0	0.2	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QUICKDRAW	4H	0	0	60	360	0	1	1	1	0	1	0	0	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	43.9	43.9	ANY	ANY	0	38	0.1	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QUICKDRAW	5K	0	0	60	360	0	1	1	1	0	1	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	43.9	43.9	ANY	ANY	0	38	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QUICKDRAW	IV4	0	0	60	290	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	35.1	35.1	ANY	ANY	92	0	0	0.2	0.1	0	0	0.2	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	3N	0	0	60	290	0	0	0	0	1	1	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	3C	0	0	60	290	0	0	0	0	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	34	0	0.1	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	5D	0	0	60	290	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	ANY	ANY	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	LK	0	0	60	290	0	0	0	0	2	1	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	48	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	DB	0	0	60	290	0	0	0	0	2	1	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	20	0.1	0	0	0	0	0	0	0.05	0	0	0	0	0.1	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN	8D	0	0	60	290	0	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	35.1	35.1	ANY	ANY	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0
RIFLEMAN IIC	_	1	0	65	235	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	24.3	24.3	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN IIC	2	1	0	65	315	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	24.3	24.3	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN IIC	3	1	0	65	235	0	0	0	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	24.3	24.3	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN IIC	4	1	0	65	235	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	24.3	24.3	ANY	ANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN IIC	A	1	0	65	315	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFLEMAN IIC	CH	1	0	65	235	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	24.3	24.3	ANY	ANY	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	1A	0	0	65	315	0	1	1	1	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	ANY	ANY	34	90	0	0	0.1	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	1B	0	0	65	315	0	1	1	1	2	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	ANY	ANY	34	90	0	0.15	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	1C	0	0	65	315	0	1	1	1	1	0	1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	ANY	ANY	34	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	2A	0	0	65	315	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	ANY	ANY	34	90	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	3A	0	0	65	315	0	1	1	1	0	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	ANY	ANY	34	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	R	0	0	65	315	0	1	1	1	1	0	0	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	ANY	ANY	34	90	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUGHNECK	PH	0	0	65	315	0	1	1	1	2	0	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	ANY	ANY	34	90	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMONER	PRIME	1	1	70	350	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	37.6	37.6	STD	FER	0	63	0	0.2	0.1	0	0	0.1	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMONER	B	1	1	70	350	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	37.6	37.6	STD	FER	0	71	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMONER	D	1	1	70	350	0	1	0	0	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	37.6	37.6	STD	FER	0	41	0	0	0.1	0	0.05	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMONER	C	1	1	70	350	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	37.6	37.6	STD	FER	0	82	0	0.25	0	0	0.05	0.15	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMONER	PD	1	1	70	350	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	37.6	37.6	STD	FER	0	101	0	0.05	0.15	0	0	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
